anio,origen,tema,sentimiento,nivel_xenofobia,nivel_lgtbifobia,bertopic_id,bertopic_nombre
2016,Prensa,Inmigración,Negativo,hostilidad_explicita,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Negativo,hostilidad_explicita,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,20,20_reino unido_unido_reino_sunak
2016,Prensa,Inmigración,Neutral,sin_mencion,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,24,24_refugiados_música_concierto_exposición
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,24,24_refugiados_música_concierto_exposición
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,81,81_camión_conductor_furgoneta_mossos
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,54,54_málaga_puerto málaga_patera_puerto
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,54,54_málaga_puerto málaga_patera_puerto
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,54,54_málaga_puerto málaga_patera_puerto
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,54,54_málaga_puerto málaga_patera_puerto
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,54,54_málaga_puerto málaga_patera_puerto
2016,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Positivo,neutro,sin_mencion,38,38_asilo_ancianos_centro_ayuntamiento
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,54,54_málaga_puerto málaga_patera_puerto
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,54,54_málaga_puerto málaga_patera_puerto
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,44,44_niños_niños refugiados_refugiados_menores
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,54,54_málaga_puerto málaga_patera_puerto
2016,Prensa,Inmigración,Neutral,sin_mencion,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Neutral,sin_mencion,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,3,3_policía_detenido_policía nacional_agentes
2016,Prensa,Inmigración,Neutral,sin_mencion,sin_mencion,54,54_málaga_puerto málaga_patera_puerto
2016,Prensa,Inmigración,Neutral,sin_mencion,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,3,3_policía_detenido_policía nacional_agentes
2016,Prensa,Inmigración,Neutral,sin_mencion,sin_mencion,54,54_málaga_puerto málaga_patera_puerto
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,54,54_málaga_puerto málaga_patera_puerto
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,30,30_austria_refugiados_hungría_tren
2016,Prensa,Inmigración,Neutral,hostilidad_explicita,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,38,38_asilo_ancianos_centro_ayuntamiento
2016,Prensa,Inmigración,Negativo,sin_mencion,sin_mencion,3,3_policía_detenido_policía nacional_agentes
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Negativo,hostilidad_explicita,sin_mencion,4,4_trump_méxico_unidos_donald trump
2016,Prensa,Inmigración,Neutral,hostilidad_explicita,sin_mencion,4,4_trump_méxico_unidos_donald trump
2016,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,6,6_refugiados_acogida_ayuntamiento_gobierno
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,16,16_papa_francisco_papa francisco_pontífice
2016,Prensa,Inmigración,Negativo,hostilidad_explicita,sin_mencion,4,4_trump_méxico_unidos_donald trump
2016,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,10,10_prisión_acusado_patera_audiencia
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Neutral,hostilidad_explicita,sin_mencion,2,2_alemania_merkel_refugiados_berlín
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,59,59_avión_sedición_palma_delito
2016,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,2,2_alemania_merkel_refugiados_berlín
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,6,6_refugiados_acogida_ayuntamiento_gobierno
2016,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,2,2_alemania_merkel_refugiados_berlín
2016,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,83,83_patera_alhucemas_desaparecidos_salvamento
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,2,2_alemania_merkel_refugiados_berlín
2016,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,83,83_patera_alhucemas_desaparecidos_salvamento
2016,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,83,83_patera_alhucemas_desaparecidos_salvamento
2016,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,83,83_patera_alhucemas_desaparecidos_salvamento
2016,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,83,83_patera_alhucemas_desaparecidos_salvamento
2016,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,83,83_patera_alhucemas_desaparecidos_salvamento
2016,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,83,83_patera_alhucemas_desaparecidos_salvamento
2016,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,63,63_patera_naufragio_canarias_embarcación
2016,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,83,83_patera_alhucemas_desaparecidos_salvamento
2016,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,83,83_patera_alhucemas_desaparecidos_salvamento
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2016,Prensa,Inmigración,Positivo,marco_conflictivo,sin_mencion,4,4_trump_méxico_unidos_donald trump
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,27,27_incendio_bomberos_llamas_fuego
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,22,22_calais_francia_parís_campamento
2016,Prensa,Inmigración,Negativo,hostilidad_explicita,sin_mencion,23,23_marruecos_españa_rabat_marroquí
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,2,2_alemania_merkel_refugiados_berlín
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,21,21_solicitudes_asilo_peticiones_protección
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,31,31_refugiados_manifestación_marcha_plaza
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,2,2_alemania_merkel_refugiados_berlín
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,2,2_alemania_merkel_refugiados_berlín
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2016,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,22,22_calais_francia_parís_campamento
2016,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,6,6_refugiados_acogida_ayuntamiento_gobierno
2016,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Positivo,neutro,sin_mencion,16,16_papa_francisco_papa francisco_pontífice
2016,Prensa,Inmigración,Positivo,neutro,sin_mencion,16,16_papa_francisco_papa francisco_pontífice
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,22,22_calais_francia_parís_campamento
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,16,16_papa_francisco_papa francisco_pontífice
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,6,6_refugiados_acogida_ayuntamiento_gobierno
2016,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,6,6_refugiados_acogida_ayuntamiento_gobierno
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,16,16_papa_francisco_papa francisco_pontífice
2016,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,6,6_refugiados_acogida_ayuntamiento_gobierno
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,6,6_refugiados_acogida_ayuntamiento_gobierno
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,7,7_ceuta_inmigrantes_valla_vallado
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,6,6_refugiados_acogida_ayuntamiento_gobierno
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,6,6_refugiados_acogida_ayuntamiento_gobierno
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,7,7_ceuta_inmigrantes_valla_vallado
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,16,16_papa_francisco_papa francisco_pontífice
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,6,6_refugiados_acogida_ayuntamiento_gobierno
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,20,20_reino unido_unido_reino_sunak
2016,Prensa,Inmigración,Neutral,hostilidad_explicita,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,22,22_calais_francia_parís_campamento
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,7,7_ceuta_inmigrantes_valla_vallado
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,7,7_ceuta_inmigrantes_valla_vallado
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,7,7_ceuta_inmigrantes_valla_vallado
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,7,7_ceuta_inmigrantes_valla_vallado
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,7,7_ceuta_inmigrantes_valla_vallado
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,7,7_ceuta_inmigrantes_valla_vallado
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,7,7_ceuta_inmigrantes_valla_vallado
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,7,7_ceuta_inmigrantes_valla_vallado
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,7,7_ceuta_inmigrantes_valla_vallado
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,7,7_ceuta_inmigrantes_valla_vallado
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,7,7_ceuta_inmigrantes_valla_vallado
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,7,7_ceuta_inmigrantes_valla_vallado
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,7,7_ceuta_inmigrantes_valla_vallado
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,7,7_ceuta_inmigrantes_valla_vallado
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,7,7_ceuta_inmigrantes_valla_vallado
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,22,22_calais_francia_parís_campamento
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,7,7_ceuta_inmigrantes_valla_vallado
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,7,7_ceuta_inmigrantes_valla_vallado
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,7,7_ceuta_inmigrantes_valla_vallado
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,42,42_dinamarca_suecia_danés_partido
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,42,42_dinamarca_suecia_danés_partido
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,7,7_ceuta_inmigrantes_valla_vallado
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,7,7_ceuta_inmigrantes_valla_vallado
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,7,7_ceuta_inmigrantes_valla_vallado
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,7,7_ceuta_inmigrantes_valla_vallado
2016,Prensa,Inmigración,Negativo,sin_mencion,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,7,7_ceuta_inmigrantes_valla_vallado
2016,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,7,7_ceuta_inmigrantes_valla_vallado
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,7,7_ceuta_inmigrantes_valla_vallado
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,6,6_refugiados_acogida_ayuntamiento_gobierno
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,6,6_refugiados_acogida_ayuntamiento_gobierno
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,6,6_refugiados_acogida_ayuntamiento_gobierno
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,6,6_refugiados_acogida_ayuntamiento_gobierno
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,6,6_refugiados_acogida_ayuntamiento_gobierno
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,6,6_refugiados_acogida_ayuntamiento_gobierno
2016,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,6,6_refugiados_acogida_ayuntamiento_gobierno
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,6,6_refugiados_acogida_ayuntamiento_gobierno
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,6,6_refugiados_acogida_ayuntamiento_gobierno
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,7,7_ceuta_inmigrantes_valla_vallado
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,7,7_ceuta_inmigrantes_valla_vallado
2016,Prensa,Inmigración,Positivo,neutro,sin_mencion,16,16_papa_francisco_papa francisco_pontífice
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Neutral,sin_mencion,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Neutral,sin_mencion,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,31,31_refugiados_manifestación_marcha_plaza
2016,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,3,3_policía_detenido_policía nacional_agentes
2016,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,3,3_policía_detenido_policía nacional_agentes
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,24,24_refugiados_música_concierto_exposición
2016,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,3,3_policía_detenido_policía nacional_agentes
2016,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,16,16_papa_francisco_papa francisco_pontífice
2016,Prensa,Inmigración,Neutral,sin_mencion,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,10,10_prisión_acusado_patera_audiencia
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,10,10_prisión_acusado_patera_audiencia
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,54,54_málaga_puerto málaga_patera_puerto
2016,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Neutral,sin_mencion,sin_mencion,54,54_málaga_puerto málaga_patera_puerto
2016,Prensa,Inmigración,Neutral,sin_mencion,sin_mencion,54,54_málaga_puerto málaga_patera_puerto
2016,Prensa,Inmigración,Neutral,sin_mencion,sin_mencion,54,54_málaga_puerto málaga_patera_puerto
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,54,54_málaga_puerto málaga_patera_puerto
2016,Prensa,Inmigración,Neutral,marco_conflictivo,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2016,Prensa,Inmigración,Negativo,marco_conflictivo,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Negativo,hostilidad_explicita,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,15,15_guardia costera_costera_inmigrantes_guardia
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,0,0_patera_salvamento_marítimo_salvamento marítimo
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,12,12_turquía_ue_ankara_turco
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,12,12_turquía_ue_ankara_turco
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,22,22_calais_francia_parís_campamento
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,24,24_refugiados_música_concierto_exposición
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,6,6_refugiados_acogida_ayuntamiento_gobierno
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,6,6_refugiados_acogida_ayuntamiento_gobierno
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,51,51_españa_refugiados_grecia_italia
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2016,Prensa,Inmigración,Neutral,sin_mencion,sin_mencion,24,24_refugiados_música_concierto_exposición
2016,Prensa,Inmigración,Negativo,violencia_discriminacion,sin_mencion,27,27_incendio_bomberos_llamas_fuego
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,48,48_siria_sirios_refugiados_líbano
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,48,48_siria_sirios_refugiados_líbano
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,6,6_refugiados_acogida_ayuntamiento_gobierno
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,51,51_españa_refugiados_grecia_italia
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,51,51_españa_refugiados_grecia_italia
2016,Prensa,Inmigración,Neutral,hostilidad_explicita,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,1,1_canarias_gobierno_migrantes_menores
2016,Prensa,Inmigración,Negativo,neutro,sin_mencion,44,44_niños_niños refugiados_refugiados_menores
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,6,6_refugiados_acogida_ayuntamiento_gobierno
2016,Prensa,Inmigración,Neutral,neutro,sin_mencion,-1,-1_refugiados_personas_migrantes_país
